Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-7gnq,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: hedonic,Spreadsheet: uti,Manipulation: Spreadsheet,branch-4sm5
21,1747013180479,"12/05/2025, 01:26:20",1746995180479,-5,"11/05/2025, 15:26:20",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,150,4133.300000000003,6300,6308.599999952319,4133.300000000003,6300,6308.599999952319,1,2175.2999999523163,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
22,1747013180480,"12/05/2025, 01:26:20",1746995180480,-5,"11/05/2025, 15:26:20",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Somewhat unlikely,2100,6300,6309.300000000003,2100,6300,6309.300000000003,1,4209.300000000003,0,,Rating Scale,Rating Scale,4,object-86,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
23,1747013187533,"12/05/2025, 01:26:27",1746995187533,-5,"11/05/2025, 15:26:27",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,continue,,7062.099999952319,7033.199999999997,7062.099999952319,7062.099999952319,7033.199999999997,7062.099999952319,1,0,0,,Click To Continue,Continue Button,6,object-127,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
24,1747013187536,"12/05/2025, 01:26:27",1746995187536,-5,"11/05/2025, 15:26:27",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,response,Somewhat valuable,1999.9000000000087,7033.199999999997,7064.999999928477,1999.9000000000087,7033.199999999997,7064.999999928477,1,5065.099999928469,0,,Rating Scale,Rating Scale,3,object-119,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
25,1747013187536,"12/05/2025, 01:26:27",1746995187536,-5,"11/05/2025, 15:26:27",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,response,Trust somewhat,6133.300000000003,7033.199999999997,7065.199999976161,6133.300000000003,7033.199999999997,7065.199999976161,1,931.8999999761581,0,,Rating Scale,Rating Scale,5,object-121,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
26,1747013187537,"12/05/2025, 01:26:27",1746995187537,-5,"11/05/2025, 15:26:27",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,,,,,,,info,END,,,99147,,,,,,,,,,,,,,,,consent
﻿1,1747016079592,"12/05/2025, 02:14:39",1747001679592,-4,"11/05/2025, 18:14:39",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1747016100305,"12/05/2025, 02:15:00",1747001700305,-4,"11/05/2025, 18:15:00",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,20279.199999952318,20266.600000000002,20279.199999952318,20279.199999952318,20266.600000000002,20279.199999952318,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
3,1747016123530,"12/05/2025, 02:15:23",1747001723530,-4,"11/05/2025, 18:15:23",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,60,18683.399999999998,23233.399999999998,23238.3,18683.399999999998,23233.399999999998,23238.3,1,4554.9000000000015,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
4,1747016123532,"12/05/2025, 02:15:23",1747001723532,-4,"11/05/2025, 18:15:23",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Somewhat unlikely,13649.899999999998,23233.399999999998,23240.3,13649.899999999998,23233.399999999998,23240.3,1,9590.400000000001,0,,Rating Scale,Rating Scale,4,object-15,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
5,1747016145037,"12/05/2025, 02:15:45",1747001745037,-4,"11/05/2025, 18:15:45",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,continue,,21511.4,21499.700000000004,21511.4,21511.4,21499.700000000004,21511.4,1,0,0,,Click To Continue,Continue Button,6,object-109,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
6,1747016145040,"12/05/2025, 02:15:45",1747001745040,-4,"11/05/2025, 18:15:45",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Somewhat valuable,12633.300000000003,21499.700000000004,21514.500000143053,12633.300000000003,21499.700000000004,21514.500000143053,1,8881.20000014305,0,,Rating Scale,Rating Scale,3,object-104,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
7,1747016145040,"12/05/2025, 02:15:45",1747001745040,-4,"11/05/2025, 18:15:45",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Trust very little,19066.700000000004,21499.700000000004,21514.80000009537,19066.700000000004,21499.700000000004,21514.80000009537,1,2448.1000000953645,0,,Rating Scale,Rating Scale,5,object-107,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
8,1747016164868,"12/05/2025, 02:16:04",1747001764868,-4,"11/05/2025, 18:16:04",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,19842.40000004768,19832.899999999994,19842.40000004768,19842.40000004768,19832.899999999994,19842.40000004768,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
9,1747016177102,"12/05/2025, 02:16:17",1747001777102,-4,"11/05/2025, 18:16:17",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,100,10366.600000000006,12233.900000000009,12243.900000143054,10366.600000000006,12233.900000000009,12243.900000143054,1,1877.3000001430482,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
10,1747016177103,"12/05/2025, 02:16:17",1747001777103,-4,"11/05/2025, 18:16:17",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Somewhat unlikely,7584.100000000006,12233.900000000009,12245.09999995232,7584.100000000006,12233.900000000009,12245.09999995232,1,4660.999999952313,0,,Rating Scale,Rating Scale,4,object-71,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
11,1747016190544,"12/05/2025, 02:16:30",1747001790544,-4,"11/05/2025, 18:16:30",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,continue,,13451.600000047678,13450.099999999991,13451.600000047678,13451.600000047678,13450.099999999991,13451.600000047678,1,0,0,,Click To Continue,Continue Button,6,object-96,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
12,1747016190546,"12/05/2025, 02:16:30",1747001790546,-4,"11/05/2025, 18:16:30",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,response,Moderately valuable,5000.099999999991,13450.099999999991,13453.19999995231,5000.099999999991,13450.099999999991,13453.19999995231,1,8453.09999995232,0,,Rating Scale,Rating Scale,3,object-93,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
13,1747016190546,"12/05/2025, 02:16:30",1747001790546,-4,"11/05/2025, 18:16:30",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,response,Neutral,11000.099999999991,13450.099999999991,13453.300000095362,11000.099999999991,13450.099999999991,13453.300000095362,1,2453.2000000953703,0,,Rating Scale,Rating Scale,5,object-95,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
14,1747016210360,"12/05/2025, 02:16:50",1747001810360,-4,"11/05/2025, 18:16:50",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,19816.900000143054,19800.40000000001,19816.900000143054,19816.900000143054,19800.40000000001,19816.900000143054,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
15,1747016224160,"12/05/2025, 02:17:04",1747001824160,-4,"11/05/2025, 18:17:04",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,20,6482.799999999988,13799.5,13816.100000000006,6482.799999999988,13799.5,13816.100000000006,1,7333.3000000000175,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
16,1747016224161,"12/05/2025, 02:17:04",1747001824161,-4,"11/05/2025, 18:17:04",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Somewhat likely,5616.1999999999825,13799.5,13816.100000000006,5616.1999999999825,13799.5,13816.100000000006,1,8199.900000000023,0,,Rating Scale,Rating Scale,4,object-56,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
17,1747016238714,"12/05/2025, 02:17:18",1747001838714,-4,"11/05/2025, 18:17:18",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,continue,,14571.000000143045,14566.600000000006,14571.000000143045,14571.000000143045,14566.600000000006,14571.000000143045,1,0,0,,Click To Continue,Continue Button,6,object-121,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
18,1747016238716,"12/05/2025, 02:17:18",1747001838716,-4,"11/05/2025, 18:17:18",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,response,Moderately valuable,8783.5,14566.600000000006,14573.100000047678,8783.5,14566.600000000006,14573.100000047678,1,5789.600000047678,0,,Rating Scale,Rating Scale,3,object-118,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
19,1747016238716,"12/05/2025, 02:17:18",1747001838716,-4,"11/05/2025, 18:17:18",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,response,Neutral,13516.799999999988,14566.600000000006,14573.300000095362,13516.799999999988,14566.600000000006,14573.300000095362,1,1056.5000000953733,0,,Rating Scale,Rating Scale,5,object-120,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
20,1747016256216,"12/05/2025, 02:17:36",1747001856216,-4,"11/05/2025, 18:17:36",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,17506.099999952305,17500.199999999983,17506.099999952305,17506.099999952305,17500.199999999983,17506.099999952305,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
21,1747016268255,"12/05/2025, 02:17:48",1747001868255,-4,"11/05/2025, 18:17:48",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,30,8283.200000000012,12033.100000000006,12044.500000095373,8283.200000000012,12033.100000000006,12044.500000095373,1,3761.3000000953616,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
22,1747016268256,"12/05/2025, 02:17:48",1747001868256,-4,"11/05/2025, 18:17:48",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Somewhat likely,6233.100000000006,12033.100000000006,12045.899999952322,6233.100000000006,12033.100000000006,12045.899999952322,1,5812.799999952316,0,,Rating Scale,Rating Scale,4,object-86,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
23,1747016278293,"12/05/2025, 02:17:58",1747001878293,-4,"11/05/2025, 18:17:58",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,continue,,10049.299999952316,10033.399999999994,10049.299999952316,10049.299999952316,10033.399999999994,10049.299999952316,1,0,0,,Click To Continue,Continue Button,6,object-128,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
24,1747016278295,"12/05/2025, 02:17:58",1747001878295,-4,"11/05/2025, 18:17:58",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,response,Fairly valuable,5966.799999999988,10033.399999999994,10050,5966.799999999988,10033.399999999994,10050,1,4083.2000000000116,0,,Rating Scale,Rating Scale,3,object-125,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
25,1747016278295,"12/05/2025, 02:17:58",1747001878295,-4,"11/05/2025, 18:17:58",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,response,Neutral,9016.799999999988,10033.399999999994,10050,9016.799999999988,10033.399999999994,10050,1,1033.2000000000116,0,,Rating Scale,Rating Scale,5,object-127,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
26,1747016278297,"12/05/2025, 02:17:58",1747001878297,-4,"11/05/2025, 18:17:58",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,,,,,,,info,END,,,198644,,,,,,,,,,,,,,,,consent
﻿1,1747017076582,"12/05/2025, 02:31:16",1747045876582,8,"12/05/2025, 18:31:16",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1747017101765,"12/05/2025, 02:31:41",1747045901765,8,"12/05/2025, 18:31:41",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,24638.200000286102,24633.4,24638.200000286102,24638.200000286102,24633.4,24638.200000286102,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
3,1747017130618,"12/05/2025, 02:32:10",1747045930618,8,"12/05/2025, 18:32:10",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,45,26483.4,28849.9,28858.3000002861,26483.4,28849.9,28858.3000002861,1,2374.9000002860994,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
4,1747017130619,"12/05/2025, 02:32:10",1747045930619,8,"12/05/2025, 18:32:10",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Somewhat unlikely,19950.1,28849.9,28859.3000002861,19950.1,28849.9,28859.3000002861,1,8909.200000286102,0,,Rating Scale,Rating Scale,4,object-15,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
5,1747017154572,"12/05/2025, 02:32:34",1747045954572,8,"12/05/2025, 18:32:34",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,continue,,23951.800000381467,23950,23951.800000381467,23951.800000381467,23950,23951.800000381467,1,0,0,,Click To Continue,Continue Button,6,object-103,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
6,1747017154573,"12/05/2025, 02:32:34",1747045954573,8,"12/05/2025, 18:32:34",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,response,Slightly valuable,18383.399999999994,23950,23953.600000095365,18383.399999999994,23950,23953.600000095365,1,5570.20000009537,0,,Rating Scale,Rating Scale,3,object-98,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
7,1747017154574,"12/05/2025, 02:32:34",1747045954574,8,"12/05/2025, 18:32:34",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,response,Trust very little,23016.800000000003,23950,23954.000000190732,23016.800000000003,23950,23954.000000190732,1,937.200000190729,0,,Rating Scale,Rating Scale,5,object-101,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
8,1747017170914,"12/05/2025, 02:32:50",1747045970914,8,"12/05/2025, 18:32:50",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,16344.600000095365,16333.300000000003,16344.600000095365,16344.600000095365,16333.300000000003,16344.600000095365,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
9,1747017183599,"12/05/2025, 02:33:03",1747045983599,8,"12/05/2025, 18:33:03",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,20,8767.599999999991,12683.5,12695.600000286096,8767.599999999991,12683.5,12695.600000286096,1,3928.000000286105,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
10,1747017183600,"12/05/2025, 02:33:03",1747045983600,8,"12/05/2025, 18:33:03",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Unlikely,6700,12683.5,12696.899999999994,6700,12683.5,12696.899999999994,1,5996.899999999994,0,,Rating Scale,Rating Scale,4,object-71,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
11,1747017193828,"12/05/2025, 02:33:13",1747045993828,8,"12/05/2025, 18:33:13",226982,10,task-cicn,,46074111,13398579,,complete,,,computer,Desktop or Laptop,Windows 10,WeChat 7.0.20.1781,1536x960,1536x870,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,continue,,10241.200000190729,10233.199999999997,10241.200000190729,10241.200000190729,10233.199999999997,10241.200000190729,1,0,0,,Click To Continue,Continue Button,6,object-110,Display 1,both_uti_hd.png,both_hed_choc.png,,consent
